# Time =     1.96559098E+00 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           4  -129.64767303139993       -5.8053860471175808E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.78973873E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139948       -5.0713098410251663E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139990       -8.5905422216711927E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140371       -1.2867658171640521E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -1.9194148503676648E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.78993873E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140195       -1.2408531795186102E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161       -3.9946372523631149E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140101        1.1984718988812711E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993        3.8739215871137757E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79013874E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945       -7.5496476489226592E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139993        3.3778364542198847E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        2.6182213281135011E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139820        5.8746819811773800E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79033875E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140195        4.0203063380567310E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161        7.8111760862686640E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104        1.4304648348420486E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993        2.2997066188264777E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79053876E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945        1.1735015502715924E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139988        4.6011063675566778E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366       -1.0689809961644824E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139820       -3.5279625679135134E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79073876E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140195        8.6776829268780361E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161       -3.0404993484250330E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104       -2.5579748718537150E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993       -5.9268735383747090E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79093877E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945       -2.9543490039463099E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139988       -6.9617628741506045E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140363       -1.5779193915007822E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139820       -2.6568111063012127E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79113878E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140198       -1.0995068698976891E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161       -5.0893647805928305E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140107        9.4407391933939879E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999        3.1585616649612059E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79133879E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945       -9.6017280641510708E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139993        2.6252166817971841E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        2.4877859863581097E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823        5.9534715854524658E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79153879E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140201        1.7382809640775579E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161        6.2570887385829095E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104        1.7113065032320355E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999        2.9987982363342212E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79173880E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945        1.0320723097048002E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139993        5.2747322353133296E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366       -8.0685865611784566E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -2.7783759742107937E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79193881E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140201        1.0216143188692398E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161       -1.9861245752694661E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140101       -2.4244830767973455E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999       -5.9436203837430623E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79213882E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139942       -3.1886385124170838E-010  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139993       -5.8095400427418468E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140368       -1.8161621741219566E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -3.3341972655616305E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79233882E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140204       -9.7418762499344177E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161       -5.1069412142965514E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104        6.4718324793572177E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999        2.3981692282727789E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79253883E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945       -1.0535900374825316E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139996        1.1354650168918971E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        2.3753697717596818E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823        5.8908130668871090E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79273884E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206       -1.2315832264815291E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161        5.5605931257757398E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104        1.8898577941408250E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140002        3.6656092300837016E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79293885E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945        9.1680931057200446E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139993        4.7061703593093667E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140368       -4.6794860463857165E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -2.0215274555998945E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79313885E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140209        1.0681985960834492E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140158       -2.3832833965556540E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104       -2.3341602494959706E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140002       -5.7967013632246263E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79333886E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945        2.7561721633774352E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -5.3240843401083979E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366       -1.9430073739939246E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -3.9874463945230247E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79353887E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140209       -8.4496533859663365E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161       -4.2882846114857732E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140101        2.8396153127084728E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140002        1.6438849805228610E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79373888E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139951       -1.0810112819722659E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139996       -4.8132054280339076E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140368        2.2848485701963043E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823        5.6705503570710592E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79393888E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206       -4.0946218544046357E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140158        4.8953665581330618E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140098        1.9931149672726272E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140002        4.2880083841570287E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79413889E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139951        7.4668827508611329E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999        4.0438436441049082E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366       -1.1349105171389243E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139826       -1.2563416288318987E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79433890E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206        1.1014737404799645E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140158        8.7133396314457641E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140096       -2.2115914023815208E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140007       -5.5239362649373162E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79453891E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139948        5.1775843898663857E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139996       -4.1817627920086920E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140363       -2.0541313787426281E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -4.5558548186464807E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79473891E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206       -6.2098713183984583E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140158       -4.0218237756665529E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140098       -3.2152549653542011E-010  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140007        8.5226822351380741E-009  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79493892E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139945       -1.1272339839808329E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -9.4053139564515576E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140363        2.1082605941924140E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823        5.3644677483750933E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79513893E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206       -6.0558556422506884E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161        3.2568857889075922E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140098        2.1280734443872467E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140002        4.7855134756492653E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79533894E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139942        4.7861445154247202E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999        4.1072643790532490E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140363        1.5501318309022367E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -4.3233936720183458E-009  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79553894E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206        1.1453851243752969E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161        8.5115049749247048E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104       -1.9825937643948164E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140002       -5.1915515670158188E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79573895E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139939        6.8704879387025604E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -2.3264816828622555E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140363       -2.2037532369609846E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -4.9802896594032775E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79593896E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206       -3.3667377442649000E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161       -4.0865877665127069E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104       -2.6894284968625067E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999        5.5487972241782915E-011  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79613897E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936       -1.1400758357200262E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -8.2318428153554374E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140360        1.8518307425674673E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823        4.9974397487977711E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79633897E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140204       -7.7582145041419543E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161        1.6059720011220709E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104        2.2634128786351699E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999        5.1494627815122141E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79653898E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936        2.0859982076412280E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002        3.7822052828766091E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140354        3.9117207151193520E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139820        4.1505960016184298E-009  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79673899E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140198        1.1019432293319994E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161        1.0014015711681503E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104       -1.7329432416231356E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140002       -4.7723379015105464E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79693900E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936        8.7694499634270531E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -1.2004239890007262E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140360       -2.2931838681174994E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139823       -5.3025131958309927E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79713900E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140195       -9.7323584220287205E-010  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140161       -3.1552078245651351E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104       -5.3167683596082061E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303140002       -8.1870534812644729E-009  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79733901E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936       -1.0337991488244361E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -1.3703228527498858E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140360        1.6328428011902196E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139820        4.5110343084692361E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79753902E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140201       -9.8288690343144523E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140167        1.0421147743214525E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140107        2.2914987675375255E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139999        5.4427167153910306E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79773903E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936       -6.4485695182203505E-011  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002        2.3385117246529640E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        6.8703587258514901E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139820        1.2022275424407544E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79793903E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140201        9.4914780123659156E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140169        1.7607562148570487E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140110       -1.5446424227861356E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139996       -4.2167282426827790E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79813904E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936        1.0778646353124745E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002       -9.3655438211932948E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140368       -2.2700072890251329E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139817       -5.5650807043612034E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79833905E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140201        1.1753047551157995E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140167       -1.5556047852955756E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140110       -8.4208563499688065E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993       -1.5706402808186164E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79853906E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139931       -8.6433470518769545E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140002       -1.9523832885407994E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        1.4519397666727934E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139817        3.9000326109696891E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79873906E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140206       -1.1463752991856450E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140172        6.7830413987618901E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140107        2.2469006266346449E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993        5.6586897677090516E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79893907E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936       -2.4737233288132412E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999        9.9784961214701257E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140371        9.7866706967640954E-009  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139814        1.9332254498940607E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79913908E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140204        7.8927294976528036E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140167        1.8016241945549779E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140110       -1.3390152761272883E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993       -3.5736019761542738E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79933909E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936        1.1824269163393860E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -1.7847815550549502E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140371       -2.2362094135748196E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139814       -5.7132374840620867E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79953909E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140201        3.9607076076923762E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140169       -7.0891689530790743E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140107       -1.0861932750534834E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139996       -2.2966593684551801E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79973910E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936       -7.2160606207740118E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999       -1.3319673193341812E-009  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140366        1.2003640653790563E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139809        3.2456110496827465E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.79993911E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140201       -1.1923557387183167E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140167       -4.8183530263274302E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140104        2.2396216902503898E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139993        5.7247702190542260E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80013912E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139936       -5.5208905019081883E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139999        5.6745578146319404E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140371        1.1677029841415015E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139814        2.6602059531857210E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     3.80033912E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140201        6.4872880560845640E-009  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140169        7.1744099272588109E-010  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140110       -1.0444851561866644E-008  -0.0000000000000000       -0.0000000000000000     
